transaction_id,timestamp,user_id,merchant_id,device_fingerprint,ip_address,payment_method,transaction_amount,currency,latitude,longitude,transaction_status,account_creation_timestamp,payment_attempt_number,transaction_type,is_fraud,fraud_scenario,historical_transaction_count,historical_avg_amount,is_first_transaction,time_since_last_transaction_minutes,transaction_velocity_5m,transaction_velocity_1h,device_user_count,ip_user_count,amount_vs_historical_avg,has_historical_amount,has_previous_location,amount_ratio_to_history,time_since_previous_transaction,unique_devices_seen_before,unique_ips_seen_before,failed_attempt_velocity,geographic_distance_from_previous,geographic_velocity,account_age_seconds
6c6c2ded-2d8d-3701-54dc-0efad7d5936c,2024-01-25T11:03:02.307027+00:00,U_af34cf65a193,M_055faefc,D_2a96e1e27194eae2,8.23.166.204,credit_card,1778.69,INR,28.675629,77.027582,success,2023-07-01T00:00:00+00:00,1,topup,false,none,1,1453.89,false,16623.484285933333,0,0,1,1,1.2234006699268858,true,true,1.2234006699268858,997409.057156,1,1,0,4.423408610715596,0.015965637051645006,18010982.307027
17facf07-6823-723f-d267-0e25baac7d3b,2024-01-25T11:09:42.999028+00:00,U_8dc12eba1f80,M_fa3e2697,D_5fcf324f01c5380e,13.95.124.191,credit_card,2409.82,INR,26.896365,75.817604,success,2023-05-03T00:00:00+00:00,1,purchase,false,none,2,1384.9,false,12151.857241466667,0,0,1,1,1.7400678749368186,true,true,1.7400678749368186,729111.434488,1,1,0,2.416260829601489,0.011930328582315663,23108982.999028
f8d9f45f-8bd0-ca6c-275d-e2c489bf9377,2024-01-25T11:18:12.368349+00:00,U_ccd7608f3adc,M_51c62a30,D_d231f372bfb0942c,4.4.186.149,upi,1689.36,INR,19.110699,72.845007,failed,2023-03-13T00:00:00+00:00,3,purchase,false,none,3,3611.0533333333333,false,1933.4534891166666,0,0,2,0,0.46783025451484145,true,true,0.46783025451484145,116007.209347,1,1,0,2.681122732796944,0.08320208625308685,27515892.368349
4cb3c6fa-1d30-d053-06fa-21361b324dcf,2024-01-25T11:35:17.382498+00:00,U_48f0fcb25398,M_593fd9f4,D_c780b892aa93f2c4,192.34.78.239,credit_card,662.6,INR,28.744070,77.134447,success,2023-07-15T00:00:00+00:00,1,purchase,false,none,2,1701.155,false,17177.034032766667,0,0,1,1,0.38950007494907873,true,true,0.38950007494907873,1030622.041966,2,1,0,6.743962099154146,0.023556903082183313,16803317.382498
bc483c2b-04cd-2e67-8f58-ed77a5ef0169,2024-01-25T11:39:47.365468+00:00,U_b888824457b1,M_1ceb5092,D_81d9beaee86b063d,132.121.142.172,upi,157.77,INR,22.585936,88.380497,success,2023-01-18T00:00:00+00:00,1,purchase,false,none,1,726.44,false,24806.95047485,0,0,1,1,0.21718242387533726,true,true,0.21718242387533726,1488417.028491,1,1,0,1.4267567474108704,0.0034508636977141328,32182787.365468
d60f962a-8622-c3c8-9a99-044ce2e62c9c,2024-01-25T12:11:40.605061+00:00,U_2b2870040047,M_34d2c8b8,D_5a90f2bc170bc3e2,154.71.170.134,credit_card,1930.08,INR,12.994464,77.654624,success,2023-10-14T00:00:00+00:00,1,purchase,false,none,1,3193.99,false,13283.868962716666,0,0,1,0,0.6042849226202963,true,true,0.6042849226202963,797032.137763,1,1,0,6.159849280103946,0.027822538587481835,8943100.605061
c350fed2-754c-7cc6-4cef-1d2db581063c,2024-01-25T12:18:28.340211+00:00,U_a6798ab07129,M_d460f4be,D_ae3acdf2eac9b1cc,94.160.191.22,credit_card,467.54,INR,26.884790,75.880745,success,2023-04-16T00:00:00+00:00,1,topup,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,24581908.340211
7f9d9ea9-c508-1417-014e-551e3f34e342,2024-01-25T12:33:57.695333+00:00,U_f512730d17cd,M_f774c909,D_7e510fa264d2e86a,143.130.206.209,upi,1160.9,INR,19.110140,72.847561,success,2023-06-03T00:00:00+00:00,1,purchase,false,none,1,936.5,false,21390.925741316667,0,0,1,1,1.2396155899626269,true,true,1.2396155899626269,1283455.544479,1,1,0,5.27507165011272,0.014796194556247453,20435637.695333
aeea4d22-33b9-7a85-8d84-103e088f9035,2024-01-25T14:24:13.492744+00:00,U_0365a4ac7233,M_7feb2b41,D_52a9e05019a36ee8,162.21.162.113,upi,3959.19,INR,28.777154,77.162013,success,2023-12-15T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,3594253.492744
04735785-cde9-fffd-fdcd-c5e09539d865,2024-01-25T14:36:37.767021+00:00,U_5abb3671d74b,M_da8bb7f5,D_6cf2059b58fbf7c7,190.11.252.202,netbanking,2314.27,INR,26.895907,75.854965,success,2023-12-05T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,1,,false,false,,,0,0,0,,,4458997.767021
39e5c9be-d5fa-1644-3546-7be714b7479e,2024-01-25T15:28:24.965987+00:00,U_488bd31f4019,M_2831d156,D_4459e2fd23509275,185.8.71.181,wallet,1487.93,INR,23.296747,77.387068,success,2023-09-09T00:00:00+00:00,1,purchase,false,none,1,9996.91,false,13658.390996866667,0,0,1,0,0.14883899124829572,true,true,0.14883899124829572,819503.459812,1,1,0,12.331973869635371,0.05417317693920645,11978904.965987
c00fef02-59b0-d41f-2e91-1002235edc1b,2024-01-25T15:33:46.751422+00:00,U_c3ea7af4fd86,M_b84593aa,D_1f3db3acc0e46ec7,156.112.166.172,wallet,904.51,INR,13.037582,77.642164,success,2023-10-27T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,1,,false,false,,,0,0,0,,,7832026.751422
c910a393-05aa-abc8-400b-60101d5e75d8,2024-01-25T15:38:44.925882+00:00,U_4ae8e236bff9,M_055faefc,D_35ffdd0c2eda17d5,132.148.58.157,wallet,3594.29,INR,28.634414,77.145499,success,2023-12-24T00:00:00+00:00,1,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,2821124.925882
034a1738-255a-b917-22bc-cf5283992f33,2024-01-25T16:03:43.296296+00:00,U_8052c055c28c,M_78a38a81,D_0234eddf0fbd0e7f,22.74.37.13,debit_card,1270.25,INR,26.943754,75.893893,success,2023-08-11T00:00:00+00:00,1,purchase,false,none,1,1381.63,false,35437.73731068333,0,0,1,0,0.9193850741515456,true,true,0.9193850741515456,2126264.238641,1,1,0,5.87425216621092,0.009945757170743556,14486623.296296
113bf124-9cc1-e691-53d0-e3eebe143804,2024-01-25T17:14:58.610103+00:00,U_ac1e86d8bfbf,M_593fd9f4,D_53f8382b8fb864e4,180.154.209.30,upi,1862.63,INR,17.289466,78.484134,success,2023-12-12T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,3863698.610103
1a62ea2b-cb24-a3fb-2e78-66d387e9561b,2024-01-25T17:32:43.508393+00:00,U_e961ca72052f,M_2a8762ef,D_1965befc286e3525,34.214.167.99,upi,1152.08,INR,23.184709,77.441971,success,2023-06-06T00:00:00+00:00,1,topup,false,none,1,1834.73,false,16277.662743916668,0,0,1,2,0.6279289050705008,true,true,0.6279289050705008,976659.764635,1,1,0,9.93473825468005,0.03661977180990393,20194363.508393
33a5de00-7de4-b777-aec0-3c1769df81a3,2024-01-25T17:44:08.007679+00:00,U_fd414341ecf6,M_255025dd,D_3edf665fa5978064,6.50.66.239,netbanking,1608.41,INR,12.962125,77.573879,pending,2023-08-22T00:00:00+00:00,1,purchase,false,none,1,382.41,false,28212.0658222,0,0,1,1,4.205983107136319,true,true,4.205983107136319,1692723.949332,1,1,0,10.130193740380413,0.02154438559208732,13542248.007679
da22a05e-ec55-385a-ddf6-8a2d465c4c7f,2024-01-25T18:28:40.632626+00:00,U_e2a8e2f83d43,M_1aa4fb78,D_b4bd9fcab0b561e7,7.83.41.78,wallet,1032.37,INR,26.895461,75.856096,success,2023-11-16T00:00:00+00:00,1,transfer,false,none,1,1292.96,false,5162.815584666667,0,0,1,1,0.7984547085756712,true,true,0.7984547085756712,309768.93508,1,1,0,4.34651232036649,0.050513278064110274,6114520.632626
530f2e61-247e-5804-4ee8-8653543e5658,2024-01-25T18:36:38.954164+00:00,U_5ee886273ee0,M_09cd2208,D_38e1a05d9785db5a,34.244.203.129,upi,1948.43,INR,12.896216,77.594877,success,2023-04-05T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,25554998.954164
0124051a-ff76-39e1-5dbc-b261252e0902,2024-01-25T21:18:12.776689+00:00,U_f4836de8f133,M_385e1055,D_f8d592a785915047,122.239.164.35,credit_card,1630.32,INR,13.057969,80.320193,success,2023-07-31T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,15455892.776689
49529a0e-a50a-c7c5-da72-79d706091714,2024-01-25T21:24:25.534873+00:00,U_625e1ea8c102,M_a9524bf2,D_2a23a71c0facc51f,133.189.153.110,credit_card,1965.13,INR,22.500224,88.301177,success,2023-08-31T00:00:00+00:00,1,refund,false,none,0,,true,,0,0,0,1,,false,false,,,0,0,0,,,12777865.534873
14acc732-00eb-795e-6156-1edf8d2e60fc,2024-01-25T21:55:12.482199+00:00,U_c2728e4a8b73,M_e80767cc,D_4c4c2c7db08122b0,40.219.7.97,netbanking,329.3,INR,19.126854,72.884565,success,2023-12-07T00:00:00+00:00,1,purchase,false,none,3,1103.18,false,20495.256377766666,0,0,1,2,0.2985006979821969,true,true,0.2985006979821969,1229715.382666,1,1,0,5.4308402095152895,0.015898821003498213,4312512.482199
81e2db6e-be49-1a02-58f9-8c93929b98d1,2024-01-25T21:57:58.713166+00:00,U_4d126ab13313,M_83120665,D_7120721e86cd6214,120.215.210.119,credit_card,454.96,INR,26.897808,75.760308,success,2023-03-20T00:00:00+00:00,2,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,26949478.713166
8ff3d1c9-44bc-4b68-c8f6-670fcf998803,2024-01-25T22:02:06.969888+00:00,U_625fc9245c95,M_efb03458,D_376d65f70faae5bf,82.157.116.136,upi,898.81,INR,26.876715,75.797941,failed,2023-09-27T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,10447326.969888
14631b67-0e0e-fa6f-c96d-342b78b27cf1,2024-01-25T22:02:21.369743+00:00,U_d7ee15bc6ecd,M_088b7879,D_a48fb9e94876494b,197.63.51.172,netbanking,387.61,INR,17.336011,78.470257,success,2023-04-04T00:00:00+00:00,4,purchase,false,none,3,1526.8766666666668,false,17671.94875711667,0,0,1,1,0.25385809375566243,true,true,0.25385809375566243,1060316.925427,2,1,0,3.170351474314121,0.010764013130257825,25653741.369743
04a67471-9e56-13a1-abc7-9f093e75470a,2024-01-25T22:30:06.117904+00:00,U_e10d14907c8c,M_385e1055,D_ad1abfd509098704,156.112.166.172,credit_card,1919.67,INR,23.278667,77.379182,success,2023-11-14T00:00:00+00:00,4,refund,false,none,1,2134.88,false,11971.049669016667,0,0,0,2,0.8991933972869669,true,true,0.8991933972869669,718262.980141,1,1,0,6.490709337945602,0.03253203111208258,6301806.117904
c21c38d5-eee6-baba-05ec-3a27ed472ee6,2024-01-25T22:31:04.090763+00:00,U_8f5b8149eb67,M_1fd6943e,D_84471dfad11b946b,177.134.231.62,netbanking,3879.2,INR,13.046168,80.170146,success,2023-05-31T00:00:00+00:00,1,transfer,false,none,1,2699.27,false,8549.244942933334,0,0,1,1,1.4371292979212897,true,true,1.4371292979212897,512954.696576,1,1,0,8.60477350649358,0.06038970854570832,20730664.090763
5132b306-bc24-7acb-e965-9f05bbcd2da5,2024-01-25T22:45:31.340361+00:00,U_d07c5e53b8f6,M_54ff0f8d,D_4e39f65a20db4294,166.126.1.164,debit_card,1244.4,INR,17.464995,78.463490,failed,2023-01-12T00:00:00+00:00,4,purchase,false,none,2,632.775,false,1963.5095697166666,0,0,0,0,1.9665757970842719,true,true,1.9665757970842719,117810.574183,1,1,0,1.2696220957211115,0.03879651360917942,32741131.340361
7f596780-7be7-4711-395a-fa14aff4ded0,2024-01-25T23:45:35.866753+00:00,U_790003b9937d,M_1aa4fb78,D_90b5d26a83012292,39.85.198.175,upi,533.12,INR,17.367387,78.499796,success,2023-08-02T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,15291935.866753
6ef7af66-5794-5524-c9a4-4e25bdd2823d,2024-01-26T00:34:21.150852+00:00,U_e94f9c81f7c1,M_2b15a22c,D_2f3ca15a630f4268,106.65.5.99,upi,1815.07,INR,12.931333,77.557393,success,2023-11-24T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,5445261.150852
a2d59a85-d85a-e11f-e6d9-7788bbf02c2b,2024-01-26T02:17:44.644945+00:00,U_850f7bdcddf7,M_2831d156,D_061285a7b6fac9b9,212.30.149.208,upi,1535.14,INR,28.731673,77.148590,pending,2023-12-11T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,3982664.644945
3360d07d-bc1e-ede2-692b-6788bfa1ec07,2024-01-26T02:21:27.884816+00:00,U_aa143cd82ff3,M_657a2952,D_45b75b82cf086740,121.22.198.252,debit_card,2904.6,INR,17.301200,78.519765,success,2023-12-23T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,2946087.884816
85134083-3be5-40c6-e562-b003388e0487,2024-01-26T02:36:09.301605+00:00,U_a8c99656bab3,M_00b8d921,D_64907a6336a8d53d,28.231.153.232,wallet,1690.47,INR,26.908610,75.876716,success,2023-02-15T00:00:00+00:00,1,purchase,false,none,1,201.35,false,27262.71466285,0,0,1,1,8.395679165631984,true,true,8.395679165631984,1635762.879771,1,1,0,4.72109983727923,0.01039023419860499,29817369.301605
2f578774-cbbc-d7ff-199c-db5960294fe4,2024-01-26T03:01:10.630161+00:00,U_0b73ca1cd1dc,M_d6abe61f,D_fada98f51c0f0bdc,187.216.38.141,debit_card,592.8,INR,13.174653,80.253749,pending,2023-06-19T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,19105270.630161
3c57a737-388e-f1bc-bac3-c3978623659c,2024-01-26T04:01:20.397519+00:00,U_dc6dafff59c2,M_b68848ea,D_47f5301988438de2,75.148.136.244,credit_card,1696.22,INR,12.980529,77.638900,success,2023-06-04T00:00:00+00:00,1,transfer,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,20404880.397519
631a05d7-93cd-b211-596f-17ff7f05e800,2024-01-26T04:49:26.915757+00:00,U_3b39b8aa39d0,M_f4fda0c0,D_87ad8b268eaa5841,116.140.171.87,credit_card,2278.85,INR,19.095109,72.883786,success,2023-11-14T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,6324566.915757
b366dacc-c60f-4582-c878-9a2da2af7132,2024-01-26T05:00:02.519795+00:00,U_43ba5ffae1e2,M_efb03458,D_d2420b53ae331288,2.41.91.3,debit_card,2034.93,INR,27.003926,75.802812,success,2023-06-23T00:00:00+00:00,1,purchase,false,none,1,338.69,false,27427.2220808,0,0,1,0,6.008237621423721,true,true,6.008237621423721,1645633.324848,1,1,0,440.81272048336194,0.9643252660106895,18766802.519795
79e26160-5d87-20de-2f63-d6e7a7a9ba99,2024-01-26T05:22:05.595073+00:00,U_d6ac0d841604,M_f8289fda,D_3772d3a31b72ea6c,94.109.214.122,credit_card,2184.64,INR,28.666729,77.092337,failed,2023-04-07T00:00:00+00:00,1,purchase,false,none,2,1040.79,false,6596.091574749999,0,0,1,1,2.099020936019754,true,true,2.099020936019754,395765.494485,1,2,0,3.8127008043737955,0.03468145426272347,25420925.595073
41199cb6-223e-c815-2f95-d0ef482dfdca,2024-01-26T05:22:08.217484+00:00,U_d627224e4f5a,M_b3d5c359,D_78ab2513e03db918,71.165.23.37,credit_card,3546.07,INR,13.041504,80.267096,failed,2023-10-02T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,10041728.217484
2f8319f8-17bb-849e-b309-395683336fe8,2024-01-26T05:27:15.558603+00:00,U_8da8eee40df5,M_fa0c0499,D_2f32751e5738811d,17.205.251.19,wallet,1894.09,INR,26.844095,75.699680,failed,2023-01-14T00:00:00+00:00,1,topup,false,none,2,810.54,false,26058.645626516667,0,0,1,1,2.3368248328274976,true,true,2.3368248328274976,1563518.737591,1,2,0,5.656007659492709,0.013022950786983237,32592435.558603
b97ca3bd-350e-ed08-0755-85d457b77db1,2024-01-26T05:28:27.916927+00:00,U_f01f333cfdab,M_54cf479f,D_47dbf6a203e30f78,64.151.172.147,upi,22100.38,INR,12.994662,80.252081,success,2023-02-19T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,29482107.916927
2fbcdc51-a273-9208-c5c4-d605ee26b04c,2024-01-26T06:12:22.063388+00:00,U_fb7b00c7eaa6,M_93be9d51,D_9338e35d90208d23,134.201.102.73,netbanking,3417.64,INR,28.722953,77.035855,success,2023-05-16T00:00:00+00:00,1,purchase,false,none,2,757.4549999999999,false,3789.5296746500003,0,0,1,1,4.512004013439743,true,true,4.512004013439743,227371.780479,1,1,0,6.4737766338958505,0.10249994890714927,22054342.063388
6716fb3f-5468-f38d-80f8-70af4ebcf284,2024-01-26T06:27:29.279441+00:00,U_22e9e5273849,M_76628ff6,D_ddfcd1d5cb863dea,96.5.72.32,upi,1166.58,INR,13.131853,80.207504,success,2023-03-13T00:00:00+00:00,1,purchase,false,none,1,1619.56,false,10279.144856750001,0,0,1,1,0.7203067499814765,true,true,0.7203067499814765,616748.691405,1,1,0,6.83542278999185,0.03989878274068627,27584849.279441
42ab7ffb-8f5e-a9b4-c3c8-4a5432c6e8e6,2024-01-26T08:25:17.679429+00:00,U_a52aea249248,M_f774c909,D_d85483efb9a893f3,200.128.42.119,netbanking,773.99,INR,23.276773,77.305587,success,2024-03-26T11:48:14.925300+00:00,1,purchase,false,none,2,2525.505,false,19376.560351533335,0,0,1,1,0.306469399189469,true,true,0.306469399189469,1162593.621092,2,1,0,4.5957466029797045,0.014230843409571484,0.0
5c828762-1691-53c3-e392-b60cca86079e,2024-01-26T08:32:25.331762+00:00,U_0c7c5d57798f,M_6793559f,D_4217199a985aaa57,146.27.14.37,netbanking,2551.27,INR,23.219523,77.447583,success,2023-11-25T00:00:00+00:00,1,topup,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,5387545.331762
2acf23ba-4938-4285-2d15-5a91d030b472,2024-01-26T08:35:20.047011+00:00,U_6e988798c2ac,M_a41e1320,D_4e2da2578074a1ed,205.142.101.161,debit_card,975.05,INR,26.925825,75.812151,success,2023-02-22T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,29234120.047011
2a446f6e-11ff-e886-8e0a-13ab3f808b38,2024-01-26T09:03:58.803279+00:00,U_d1aa0c74f944,M_76628ff6,D_c04d3ccab1d8ea69,84.129.185.205,upi,2838.89,INR,28.706744,77.195803,pending,2023-08-16T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,14115838.803279
c3296d09-92b7-b7d9-3d9e-314960e07968,2024-01-26T10:58:53.824883+00:00,U_90c9e728c66c,M_af8ee6b2,D_706eb43a89e23a88,95.132.83.246,upi,2685.16,INR,19.159025,72.875578,success,2024-01-25T03:04:21.520778+00:00,3,refund,false,none,1,2679.34,false,15406.956561500001,0,0,1,1,1.0021721767300902,true,true,1.0021721767300902,924417.39369,1,1,0,1657.0275596357317,6.453036534586318,114872.304105
b512b322-f86d-e781-7317-6d433b7b0756,2024-01-26T11:07:51.546503+00:00,U_191c2be69e21,M_0aff8196,D_337599d938797294,207.122.68.185,upi,3122.61,INR,12.999864,77.581510,success,2024-04-12T21:21:08.847063+00:00,1,purchase,false,none,1,1824.75,false,20669.4340834,0,0,1,1,1.7112535963830662,true,true,1.7112535963830662,1240166.045004,1,1,0,6.93700434176634,0.020136993534828052,0.0
2038ecaa-8679-b338-db85-3cab4e6c5844,2024-01-26T11:53:25.951792+00:00,U_e2a8e2f83d43,M_d6abe61f,D_b4bd9fcab0b561e7,7.83.41.78,wallet,1809.87,INR,26.894283,75.852255,success,2023-11-16T00:00:00+00:00,1,purchase,false,none,2,1162.665,false,1044.7553194333334,0,0,1,1,1.5566564745649005,true,true,1.5566564745649005,62685.319166,1,1,0,0.40279756926752075,0.023132549513277128,6177205.951792
f891af00-3485-49f9-5b5f-53480768d812,2024-01-26T11:54:59.625578+00:00,U_ebbbd76379a7,M_2a8762ef,D_c9ec979e0ee576d1,9.115.88.231,upi,1274.13,INR,17.390064,78.421208,success,2024-02-16T02:00:14.727151+00:00,1,purchase,false,none,0,,true,,0,0,1,1,,false,false,,,0,0,0,,,0.0
88e35802-1d88-89de-8460-6c08d4d15531,2024-01-26T12:38:51.943679+00:00,U_13ae858a3df8,M_7130de2d,D_4bbd0ebfbfeea37a,199.170.115.88,wallet,2122.2,INR,17.364457,78.451922,success,2023-09-02T00:00:00+00:00,1,purchase,false,none,1,2153.45,false,1678.6421063,0,0,0,1,0.9854884023311431,true,true,0.9854884023311431,100718.526378,1,1,0,2.0168719437275113,0.0720894085579573,12659931.943679
1cba268e-516c-312d-dc8c-eab53d3db234,2024-01-26T13:13:50.164859+00:00,U_316e86450923,M_392d17cc,D_f707371288b04b77,116.8.18.87,wallet,4742.8,INR,22.525928,88.294728,success,2023-01-31T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,31151630.164859
f0014589-015d-d0ad-b8cc-bab848dc2555,2024-01-26T14:06:43.240527+00:00,U_acc9874d63af,M_3d8ad67b,D_69b35bf25dd09e34,216.106.158.52,upi,1152.84,SGD,17.386016,78.521871,success,2023-11-15T00:00:00+00:00,4,purchase,false,none,1,1852.53,false,4829.728873416667,0,0,1,1,0.6223057116483943,true,true,0.6223057116483943,289783.732405,1,1,0,7.786982792456819,0.09673813578212044,6271603.240527
4fa7a6ee-60a2-3628-74c5-9b86f44209b1,2024-01-26T14:11:07.235713+00:00,U_fc9e1dcbcb7e,M_657a2952,D_b6adf48b2314d0c8,122.233.76.156,wallet,5251.85,INR,12.945936,77.618380,success,2024-01-15T12:53:36.025756+00:00,1,purchase,false,none,2,739.1400000000001,false,11754.493593016667,0,0,1,1,7.105352166030792,true,true,7.105352166030792,705269.615581,1,2,0,5.063238412331205,0.025844950472418155,955051.209957
e6b1d6c5-11e1-626d-132d-50c4408b2267,2024-01-26T14:17:05.736308+00:00,U_87ea19f21e85,M_b3d5c359,D_9d3b9ac6be24af96,19.232.25.221,debit_card,794.75,INR,22.593611,88.409746,success,2023-08-04T00:00:00+00:00,1,purchase,false,none,1,875.09,false,5322.045121450001,0,0,2,1,0.9081923002205488,true,true,0.9081923002205488,319322.707287,1,1,0,6.343995423085256,0.07152132623810026,15171425.736308
6e9060ab-0dc8-a778-8b13-577abeeea7f7,2024-01-26T14:20:04.245075+00:00,U_bb0c686a1a5c,M_1b62b2bb,D_c5a06501935e2c27,44.1.118.254,debit_card,148.04,INR,28.677749,77.104624,success,2023-02-20T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,29427604.245075
8ba97cae-377d-6fb9-b7bc-f70be51bffb5,2024-01-26T15:18:16.900533+00:00,U_eb469b21a283,M_fbb14c02,D_00501cd88bff35b3,55.4.135.37,upi,528.56,INR,19.132422,72.967852,success,2023-09-16T00:00:00+00:00,1,purchase,false,none,3,1626.6266666666668,false,20359.035315383335,0,0,1,2,0.324942416616802,true,true,0.324942416616802,1221542.118923,1,1,0,5.382205047864597,0.015861866629204545,11459896.900533
3352eb6c-3126-2a60-2159-da73dadf01c5,2024-01-26T15:52:22.312121+00:00,U_9b4e2c249479,M_301f5433,D_55cee5db9e87e04c,193.120.158.58,netbanking,477.3,INR,26.967943,75.838676,success,2023-10-17T00:00:00+00:00,1,purchase,false,none,1,2819.52,false,7399.696985766667,0,0,0,1,0.16928413346952673,true,true,0.16928413346952673,443981.819146,1,1,0,5.899367420090915,0.04783466753926568,8783542.312121
d3a997d7-7416-227e-26fc-ad6dc9b716b8,2024-01-26T18:09:18.963009+00:00,U_e69467d0447d,M_ba2c1329,D_c69c270f86f86d78,164.85.60.126,netbanking,1418.11,SGD,17.420887,78.467328,success,2023-07-17T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,16740558.963009
db91ad58-e7a8-5c8f-9026-80c2e6e8d299,2024-01-26T19:19:43.679204+00:00,U_ed696cb3b774,M_1aa4fb78,D_e9b8b3ea2456d767,124.107.135.25,credit_card,75158.66,INR,23.294385,77.376554,failed,2023-01-10T00:00:00+00:00,1,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,32987983.679204
cdc2e320-a10b-f5be-ceb5-340686bc2875,2024-01-26T19:44:40.653016+00:00,U_768e212daeb0,M_e958acdd,D_fe508d4d293a60be,187.3.139.117,credit_card,3371.32,INR,22.599262,88.391539,pending,2023-05-25T00:00:00+00:00,4,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,21325480.653016
4f01b816-3912-fec9-3abe-9a66bed01fdb,2024-01-26T19:56:40.516905+00:00,U_384ca561af2b,M_1f467860,D_ff68728e18709d0d,160.245.35.15,upi,2150.77,INR,23.164600,77.329648,failed,2023-10-07T00:00:00+00:00,1,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,9662200.516905
7a7a389a-1b24-545e-6695-4752fe9411a2,2024-01-26T20:16:49.620631+00:00,U_564fd4adec03,M_c9ac0911,D_d2bfbcf2d709acc3,180.187.179.185,wallet,806.39,INR,17.453248,78.437555,success,2023-11-28T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,1,0,,false,false,,,0,0,0,,,5170609.620631
919638f4-72f8-1198-0f47-bea2c157ddff,2024-01-26T20:46:45.636585+00:00,U_4556b8a2db74,M_93cafcc8,D_2d555314143e7fb7,95.11.4.147,upi,1605.46,EUR,23.379911,77.379338,success,2023-02-18T00:00:00+00:00,1,purchase,false,none,4,1722.29,false,4976.8530160499995,0,0,1,1,0.9321658954066969,true,true,0.9321658954066969,298611.180963,1,1,0,4.408069978763739,0.05314285912661705,29623605.636585
b074fee6-2696-7c7d-8e87-e56fd479c50e,2024-01-26T22:00:36.337965+00:00,U_e222af50a131,M_47469b2f,D_b4178bd992e04229,174.22.80.158,upi,704.79,INR,26.921411,75.771202,failed,2024-01-05T21:00:02.260356+00:00,1,transfer,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,1818034.077609
32173f00-904d-2a7b-d9cd-9fc6dbf76ca7,2024-01-26T22:22:20.262842+00:00,U_a8b931bb7c60,M_01af74cc,D_f9c2000379582b95,43.178.182.179,credit_card,3181.99,INR,23.220560,77.442641,success,2023-07-03T00:00:00+00:00,1,purchase,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,17965340.262842
2dd3cbd4-7c32-0150-067a-5281500fe7c7,2024-01-26T23:06:21.991597+00:00,U_614789ed54ec,M_e958acdd,D_e2cabd0cdf652d96,43.0.56.135,upi,715.24,INR,23.338210,77.412556,success,2023-08-28T00:00:00+00:00,2,refund,false,none,0,,true,,0,0,0,0,,false,false,,,0,0,0,,,13129581.991597
