transaction_id,timestamp,user_id,merchant_id,device_fingerprint,ip_address,payment_method,transaction_amount,currency,latitude,longitude,transaction_status,account_creation_timestamp,payment_attempt_number,transaction_type,is_fraud,fraud_scenario
9e2312b0-f74c-2df3-9439-3bf9b6a86aab,2024-01-27T08:31:11.438085+00:00,U_3f843c8fa46f,M_32cf6862,D_cc40d3a594bea0bd,181.19.91.80,wallet,2993.92,INR,22.561261,88.310717,failed,2023-02-22T00:00:00+00:00,1,transfer,false,none
cc20d2ad-5812-d249-aa16-cbaa0114f16f,2024-01-27T09:54:14.875554+00:00,U_afe2ff5c32a8,M_c6dfc9c7,D_f429c05d34b16488,111.228.216.153,upi,470.35,INR,23.153139,77.412982,success,2023-07-21T00:00:00+00:00,3,purchase,false,none
44f7f400-dca1-43cf-58a9-09e798c9a885,2024-01-27T10:15:58.540574+00:00,U_1a57f9e4c5f8,M_01cce124,D_0bc572073e9aec86,99.76.91.239,credit_card,705.95,INR,28.615608,77.148545,failed,2024-01-04T16:16:02.930308+00:00,1,purchase,false,none
ba404375-b60b-7879-8760-1fedf93c21ff,2024-01-27T10:22:54.857588+00:00,U_fcf086c5d91e,M_6a6b77f8,D_aa54e68fa9274d42,162.132.48.218,netbanking,2513.74,INR,22.564391,88.324402,success,2024-04-07T09:32:08.832351+00:00,1,purchase,false,none
687d9109-130a-9cdc-9539-56e6f8d3fd11,2024-01-27T11:00:38.594584+00:00,U_86514886a5b0,M_b3d5c359,D_4ce794d7e724b119,13.39.23.132,credit_card,4268.14,INR,28.794857,77.066031,success,2023-05-28T00:00:00+00:00,1,purchase,false,none
14d99990-6126-6776-eaef-7cdc46334c62,2024-01-27T11:47:57.300371+00:00,U_eefadcfa60ff,M_7ef4f758,D_cb3ada7fa10d0623,88.26.14.177,debit_card,1408.64,INR,28.803565,77.087462,success,2023-12-07T00:00:00+00:00,1,purchase,false,none
6a33a75b-24bc-8ed7-486a-126820ffc695,2024-01-27T11:58:08.273278+00:00,U_a77d95f1d7c4,M_1fd6943e,D_49e1cd138da00495,130.230.143.212,credit_card,3315.74,INR,19.115490,72.820453,success,2024-03-11T18:16:30.020652+00:00,1,transfer,false,none
7583bd18-48ee-4460-0b40-11c11c5e230f,2024-01-27T12:29:01.187190+00:00,U_d3e763d10378,M_12025337,D_24421191fe7c7d6e,20.39.127.114,netbanking,1559.52,INR,28.761118,77.181538,success,2023-11-16T00:00:00+00:00,1,refund,false,none
481edaa3-6d49-73e2-9dda-e5a0757a5d0a,2024-01-27T12:59:22.253186+00:00,U_4e583dde807a,M_64a8da03,D_363cbc32be3e1402,15.112.200.48,credit_card,3442.97,INR,12.952150,77.529743,success,2023-03-20T00:00:00+00:00,1,purchase,false,none
0f592e0a-11b6-a149-5941-04cb0920f637,2024-01-27T13:03:18.787899+00:00,U_919cf7350b33,M_c25d0c74,D_6149ee42642d03af,75.32.115.48,debit_card,1599.14,INR,13.115017,80.202811,success,2023-07-13T00:00:00+00:00,1,refund,false,none
b0782e69-9e3d-05bc-82d2-0bbe78d1f54c,2024-01-27T13:14:06.855309+00:00,U_32501f533438,M_6a6b77f8,D_cb6851685fee2bc9,103.204.248.27,credit_card,1556.91,INR,28.808166,77.034796,success,2023-12-23T00:00:00+00:00,1,purchase,false,none
26b1e5f0-3fb5-ffb1-abab-13410b52a621,2024-01-27T13:49:05.402913+00:00,U_37164f311298,M_3b2208ea,D_9145aa387722ec2c,60.33.197.73,debit_card,3655.23,INR,17.355581,78.419482,failed,2023-04-06T00:00:00+00:00,1,transfer,false,none
35676efb-32f6-9406-9985-b9889062e170,2024-01-27T15:19:09.522573+00:00,U_be015802d2eb,M_83a73323,D_25d287d076658707,192.153.222.106,netbanking,2652.12,SGD,23.340945,77.426822,success,2023-11-29T00:00:00+00:00,3,purchase,false,none
d23d4d2a-c867-991f-8ed8-842e230bb789,2024-01-27T17:17:19.770926+00:00,U_4bfe753b22ab,M_fa3e2697,D_35f5c65410c2c2e5,110.219.52.160,netbanking,3120.58,AED,12.890114,77.588496,success,2024-02-28T02:30:48.579009+00:00,1,purchase,false,none
1556f608-e014-71c8-ae1a-7a1d8ce4466d,2024-01-27T17:18:21.651857+00:00,U_8f5b8149eb67,M_a41e1320,D_84471dfad11b946b,177.134.231.62,credit_card,1760.09,INR,12.988156,80.230403,success,2023-05-31T00:00:00+00:00,1,purchase,false,none
1afa07f7-f48b-9491-0f7e-3b56753b220d,2024-01-27T18:27:39.192391+00:00,U_9f3f4d911a32,M_5278b2fc,D_c319cd6fc9617519,25.134.147.121,debit_card,919.24,INR,17.358911,78.371948,success,2023-05-13T00:00:00+00:00,1,purchase,false,none
2d6fc8b6-d7d0-ece9-52d8-58327b3f17a5,2024-01-27T19:32:15.105794+00:00,U_bd44089d9dd2,M_0ea8fb71,D_4514deee3dc6b86e,153.242.135.248,wallet,571.56,INR,26.917954,75.735073,success,2023-03-10T00:00:00+00:00,1,refund,false,none
0c8248b1-4598-2e47-ee36-7dcde70f3b0a,2024-01-27T21:11:02.538340+00:00,U_24dcea070405,M_00b8d921,D_74be4b20dc32f8a0,131.217.230.99,debit_card,329.3,INR,23.318516,77.304445,success,2023-09-27T00:00:00+00:00,1,purchase,false,none
df897d00-fd62-f4b9-7584-330ae3e254fc,2024-01-27T21:53:59.051370+00:00,U_631a9c3c0d59,M_9fe6f0f7,D_fb8762719d9b72b9,68.217.96.197,debit_card,1865.25,INR,23.332483,77.461454,success,2023-09-06T00:00:00+00:00,1,purchase,false,none
9075a918-8161-7df0-540a-fbbaae16cf9d,2024-01-27T22:08:35.266948+00:00,U_39e82ba53ecb,M_c2335b06,D_0d211dc4679b03d4,77.131.54.211,debit_card,472.29,EUR,13.068652,80.322024,success,2024-02-18T07:00:41.595786+00:00,1,purchase,false,none
9e83839d-0bb9-f7ed-af09-3d554a06f82b,2024-01-27T23:02:20.660248+00:00,U_6ded13fe6e17,M_5bd6ac09,D_a2fbfaaa742d5ae3,161.124.141.170,upi,1698.99,INR,19.133982,72.928435,success,2023-02-08T00:00:00+00:00,1,purchase,false,none
12176ece-d12d-89fc-e10c-a833c9212b0a,2024-01-27T23:22:45.803736+00:00,U_c344819d1d80,M_1b62b2bb,D_39bbab8ab281738e,11.112.119.244,upi,2852.8,INR,13.002591,80.250288,success,2023-10-22T00:00:00+00:00,1,purchase,false,none
cd39bb4f-88e7-397c-82f9-f104eb2116d2,2024-01-27T23:48:32.814811+00:00,U_fa98f0cf42df,M_2a8762ef,D_affce532d8460625,93.126.195.228,wallet,2368.65,INR,28.651183,77.011851,success,2023-07-05T00:00:00+00:00,1,purchase,false,none
f05bb00d-4b22-b0f4-6e27-df6f5b8e304d,2024-01-27T23:54:46.421247+00:00,U_cec98bf10067,M_1f467860,D_0abdbcd1782ccfec,4.188.99.111,netbanking,1428.01,INR,23.259486,77.473268,success,2023-09-19T00:00:00+00:00,1,purchase,false,none
7153dbad-71b7-fff3-d136-8bd94ce3a5b3,2024-01-28T00:56:49.134679+00:00,U_b5f59cb0cf68,M_02bf8d3f,D_f55dce6d6d268b37,205.207.94.48,credit_card,4075.46,INR,28.777920,77.036490,success,2023-05-24T00:00:00+00:00,1,purchase,false,none
b35e7337-c675-42b6-57b9-19a4fbbc198b,2024-01-28T01:56:52.815828+00:00,U_266b4b6db9ec,M_54ff0f8d,D_d8fbfda51f09bd6b,82.137.99.215,upi,1436.64,INR,28.821978,77.163352,failed,2023-08-29T00:00:00+00:00,2,purchase,false,none
b8829191-0cb1-c1f5-af67-fc6f78e7a1da,2024-01-28T02:03:52.596474+00:00,U_966b1964fcd6,M_b2d77a42,D_fa5a91ca059dd55d,11.110.167.38,debit_card,8978.33,INR,13.070276,80.255680,success,2024-01-30T18:20:26.167352+00:00,3,purchase,false,none
d96d4d5b-7e4e-d23f-82ea-8e907050f2a7,2024-01-28T03:32:41.959479+00:00,U_747c76903ec8,M_d89938bb,D_037825dad399956c,75.13.146.125,upi,3394.02,INR,17.471693,78.466490,success,2023-08-16T00:00:00+00:00,1,purchase,false,none
cfb0565d-a775-98cc-5bc4-575cb3cf4e2b,2024-01-28T03:37:43.915487+00:00,U_11680e55c2b1,M_23aa2c56,D_c7d77fbb520b7950,50.191.200.116,upi,685.41,INR,28.747509,77.016413,success,2023-09-07T00:00:00+00:00,1,purchase,false,none
d73f0c14-1f98-ddab-44b6-08afb305add3,2024-01-28T03:47:51.688701+00:00,U_0d65b0dd7ebb,M_5953d9c0,D_4f41be6923b8e0d6,22.55.127.169,wallet,297.18,INR,18.991216,72.926158,success,2023-02-07T00:00:00+00:00,1,purchase,false,none
86881e59-0261-5b17-1045-c7afea14de22,2024-01-28T03:50:22.886056+00:00,U_a7175804502d,M_a86bbcdb,D_13eb43581ab9f662,200.171.14.62,credit_card,1562.84,INR,12.867392,77.546329,success,2023-03-29T00:00:00+00:00,3,purchase,false,none
b591cd46-6888-d4bc-8389-d8f9988a2c29,2024-01-28T04:42:16.128074+00:00,U_6fb9de377796,M_641632b9,D_1fa7cddf25e6d919,214.86.139.145,wallet,2149.08,INR,26.865708,75.775463,success,2024-03-01T21:51:02.861738+00:00,1,purchase,false,none
2e63670b-7544-0677-3194-7591c2fd299c,2024-01-28T04:49:30.306107+00:00,U_d98868dd9c7c,M_961af017,D_016b6287b00805cc,221.54.217.57,upi,1264.88,INR,22.603714,88.318454,success,2023-10-30T00:00:00+00:00,1,purchase,false,none
954db91e-36ed-5e58-f299-9757688336cc,2024-01-28T04:56:33.885155+00:00,U_c37b24715e9d,M_b793c642,D_79a6470c1c16e6a2,165.153.19.188,upi,280.98,SGD,22.592506,88.464285,success,2024-03-17T07:26:09.511768+00:00,1,topup,false,none
aa0f0335-4fb7-1ca6-a4ec-1371300da02b,2024-01-28T05:25:46.045752+00:00,U_c9e48e8c25c6,M_7130de2d,D_c9d6a63bca3c6f5f,3.113.10.195,credit_card,2317.05,INR,13.017976,77.557457,success,2023-05-30T00:00:00+00:00,1,purchase,false,none
908be641-1e00-7943-ddcf-88bd34135de9,2024-01-28T05:48:33.232448+00:00,U_0654a5bfae28,M_255025dd,D_f43006a3dd918930,221.208.34.56,upi,1565.42,INR,13.158446,80.222515,success,2023-06-05T00:00:00+00:00,1,purchase,false,none
ffadfb0e-be47-5dfc-0d26-c3b620536392,2024-01-28T06:52:02.104882+00:00,U_568a220d0843,M_c2335b06,D_ce3fde9a12aa5ab4,196.18.177.252,upi,1778.56,INR,19.044955,72.849743,pending,2023-06-01T00:00:00+00:00,1,purchase,false,none
c3c5dc6a-3686-67d0-9051-e13e64ee9919,2024-01-28T06:54:40.557470+00:00,U_3b39b8aa39d0,M_54cf479f,D_87ad8b268eaa5841,116.140.171.87,upi,2414.78,INR,19.040158,72.948804,success,2023-11-14T00:00:00+00:00,1,purchase,false,none
22155170-bd2e-233a-235a-138e9dfe9f22,2024-01-28T07:41:17.219030+00:00,U_93fde248aac0,M_531a8c16,D_a9325ae19c7060da,153.90.233.192,wallet,684.12,INR,28.606778,77.103432,success,2023-12-13T00:00:00+00:00,1,purchase,false,none
58bc18d0-5fc2-7936-c14d-0a359ffd7e26,2024-01-28T07:58:08.725464+00:00,U_3b289bee3ebc,M_6a1afce6,D_80d7f8052c6fc084,197.79.251.130,credit_card,964.75,INR,17.355394,78.513592,success,2023-03-07T00:00:00+00:00,1,refund,false,none
92fea908-344e-3c13-9fcf-a0dd61bedea3,2024-01-28T09:35:57.976663+00:00,U_fc9e1dcbcb7e,M_255025dd,D_b6adf48b2314d0c8,122.233.76.156,wallet,2253.81,AED,12.934787,77.626652,success,2024-01-15T12:53:36.025756+00:00,1,topup,false,none
8246b144-88b6-0f2e-d90d-b377a42ebd3f,2024-01-28T10:10:15.531320+00:00,U_eab9eb022f1d,M_392d17cc,D_c3abb5f10c6b7074,36.118.34.182,upi,1774.3,INR,19.113023,72.937274,success,2023-09-11T00:00:00+00:00,1,purchase,false,none
fc92089c-e2ee-1603-9b30-1c38d6a5228f,2024-01-28T10:17:15.048696+00:00,U_5ffa46ef14e4,M_2831d156,D_d46b415deada79a3,13.252.255.12,upi,1725.81,INR,28.722107,77.129015,success,2023-08-22T00:00:00+00:00,1,purchase,false,none
d5c52e84-c66a-dffb-a1ca-9323c5626eb2,2024-01-28T11:05:58.680604+00:00,U_83c7f1d9a3d7,M_da8bb7f5,D_66747987658ea17a,162.14.170.189,upi,689.2,INR,17.447399,78.443148,success,2023-08-15T00:00:00+00:00,1,purchase,false,none
71add11e-da2e-d5d0-de54-014287306e88,2024-01-28T11:28:04.768758+00:00,U_58a32011f162,M_531a8c16,D_aa8d904cce339ee0,33.54.124.20,wallet,3359.11,INR,26.857536,75.736167,success,2023-11-28T00:00:00+00:00,1,purchase,false,none
748bb36e-64ff-810e-dcd2-e81e15312aa8,2024-01-28T13:02:15.205129+00:00,U_e61aa3162148,M_10295209,D_929b4c7bf2703a23,141.95.186.222,credit_card,172.05,SGD,26.965520,75.745723,success,2023-11-13T00:00:00+00:00,1,purchase,false,none
65921a0f-608b-a216-7efc-16436c0d1c67,2024-01-28T13:26:13.637997+00:00,U_620f4af49b77,M_fa0c0499,D_82e847aef545dfb3,105.150.180.102,netbanking,1260.51,INR,17.459906,78.535519,success,2023-09-30T00:00:00+00:00,1,purchase,false,none
2881dbee-cd03-cc95-936b-86fe1917244e,2024-01-28T14:39:20.605986+00:00,U_e9ea8b103bd6,M_f8289fda,D_5f90ee5724722a76,44.125.216.247,netbanking,3346.82,INR,28.641538,77.136539,failed,2024-02-16T23:32:52.925886+00:00,1,topup,false,none
39dda7f6-e4e1-48bc-d572-aa9a83042a57,2024-01-28T14:43:41.322478+00:00,U_1434faeb261f,M_a86bbcdb,D_4418dce5fad5ab17,109.51.159.248,credit_card,577.9,INR,22.656516,88.358836,success,2023-03-05T00:00:00+00:00,1,purchase,false,none
2f1d47c5-02e1-82cf-6a26-2480b2b184cd,2024-01-28T14:57:49.442382+00:00,U_3b39b8aa39d0,M_f692a870,D_285d9795b9138441,116.140.171.87,credit_card,2016.47,INR,19.116106,72.907414,success,2023-11-14T00:00:00+00:00,1,topup,false,none
2d1a0eba-6964-4e8d-2910-f8aa6261b33e,2024-01-28T15:16:40.936339+00:00,U_6e3cae9f86b4,M_392d17cc,D_4f43433101b8e5c6,58.37.99.124,credit_card,46960.49,INR,13.024430,77.617257,success,2023-07-23T00:00:00+00:00,1,purchase,false,none
6e2baa05-8715-ae37-a817-7af530c8477b,2024-01-28T15:47:09.567880+00:00,U_55631bf4850f,M_54b57893,D_7a52cd11cb3232ab,202.88.9.190,netbanking,1651.09,INR,17.408843,78.516728,success,2023-06-11T00:00:00+00:00,1,purchase,false,none
8198c7a0-3f6d-e51e-21e2-2ea519429565,2024-01-28T16:48:05.293563+00:00,U_abd96ad9d3bd,M_1641acc1,D_9ce555f496bd0f63,10.165.118.156,wallet,242.61,INR,17.409802,78.453964,success,2023-06-16T00:00:00+00:00,1,purchase,false,none
41842818-7442-f12f-7cab-9298ae1b0ed0,2024-01-28T17:09:25.980320+00:00,U_b0e8b2fa4fc3,M_1641acc1,D_4eb39f633a00c83e,34.40.217.177,wallet,1922.86,INR,17.359886,78.493119,failed,2023-11-04T00:00:00+00:00,1,purchase,false,none
381dfd22-c864-d140-1beb-d0728d5dfd2e,2024-01-28T17:18:53.292625+00:00,U_0775d77822ed,M_c8d8e631,D_ddfef8494c485cfc,105.186.46.102,wallet,296.74,INR,13.002776,77.484434,success,2024-03-16T07:41:21.102334+00:00,1,purchase,false,none
be31307b-9ee2-40d1-23f4-14ee76a5e3f5,2024-01-28T17:21:14.917858+00:00,U_00f24a96eb82,M_be3ccfac,D_fd68a5d7d37a430a,143.58.72.75,wallet,2195.98,INR,26.921735,75.757471,success,2023-02-11T00:00:00+00:00,1,purchase,false,none
bab5858a-efa4-69d7-808c-ef2f85a49dd0,2024-01-28T17:22:33.116716+00:00,U_b4b6c702611a,M_cbf19cef,D_4b80afa6fab1fa12,113.135.47.126,upi,1152.94,INR,17.382280,78.535004,success,2023-06-28T00:00:00+00:00,3,purchase,false,none
2fd58619-8de5-5065-813f-e0b2d998b563,2024-01-28T17:34:26.864507+00:00,U_b0ead4df5a94,M_2e7bd3eb,D_d7607ffeaa8b73eb,218.226.248.235,debit_card,816.62,INR,19.047426,72.810022,success,2023-02-08T00:00:00+00:00,1,purchase,false,none
2382aea9-6e53-966d-77f6-7564e8bb9a0a,2024-01-28T18:30:19.622884+00:00,U_98313d758b71,M_af8ee6b2,D_60b1aac5150b8146,9.53.236.246,debit_card,391.08,INR,23.213613,77.403346,success,2024-03-06T23:58:35.633195+00:00,4,topup,false,none
42bdb682-c070-43c4-1dc9-008126245f70,2024-01-28T19:01:10.945287+00:00,U_fb418306d22d,M_fa3e2697,D_e1990278e12587f7,83.111.125.221,credit_card,4069.1,INR,13.008605,77.535490,success,2024-02-27T02:21:36.948758+00:00,3,topup,false,none
fc63206d-835b-303b-4889-eedbded6cf19,2024-01-28T19:11:51.044340+00:00,U_7509d8ba1e22,M_01af74cc,D_21bddb4106998731,156.112.166.172,upi,1125.89,INR,19.143906,72.852239,success,2023-06-29T00:00:00+00:00,1,purchase,false,none
f53242f9-f3ed-0738-281f-d4eb979fb8f5,2024-01-28T20:01:50.727084+00:00,U_0d63bcae01c0,M_0e04c7fc,D_6a2b4c6412402261,66.166.54.40,wallet,2303.44,INR,23.286025,77.489126,success,2023-08-22T00:00:00+00:00,4,refund,false,none
f46e28fd-11b8-bfdc-21a1-68f01e000dc9,2024-01-28T20:11:30.646567+00:00,U_6f18b1347618,M_c4a69c4a,D_ad3e8705cd525f9f,99.62.5.141,debit_card,1741.56,INR,19.046204,72.922701,success,2023-08-02T00:00:00+00:00,1,purchase,false,none
2d09ef6a-632b-f153-0460-a3f2218cec4f,2024-01-28T20:20:20.611816+00:00,U_6c2638acf6df,M_1fd6943e,D_4eea155bc96e517f,188.49.25.188,netbanking,4524.27,INR,19.131121,72.883202,success,2023-10-16T00:00:00+00:00,1,refund,false,none
79e20ab5-7f87-5546-73b7-c1bbe7f26c47,2024-01-28T20:42:40.230915+00:00,U_ba7519212833,M_09cd2208,D_1f7bd82f23450e72,214.242.174.74,wallet,989.04,INR,26.932079,75.757209,success,2023-11-18T00:00:00+00:00,1,purchase,false,none
3d5c57b7-994b-00c8-c979-3a5341f05438,2024-01-28T21:12:52.291094+00:00,U_cb0fab8e9fa4,M_6a6b77f8,D_3acf0cbf028ccae1,51.129.209.120,credit_card,215.56,INR,12.972134,77.565108,success,2023-01-11T00:00:00+00:00,1,purchase,false,none
c2aa1c22-dfce-4fb6-b95e-710386d1dbc2,2024-01-28T21:29:27.341302+00:00,U_a5d831480deb,M_f429eb12,D_557c9198dc406c3b,185.198.167.118,debit_card,1046.42,INR,13.039239,80.229675,success,2024-03-03T14:07:30.706216+00:00,1,transfer,false,none
704dc28c-8f36-48b4-ca53-6e222fcde2a7,2024-01-28T22:19:22.684761+00:00,U_bf6494b6eee5,M_1b17809d,D_4cd3a6a49fc08086,87.171.121.190,credit_card,2111.7,INR,17.357976,78.384970,success,2023-04-30T00:00:00+00:00,1,refund,false,none
3bfbb564-a1a1-c45e-ad30-2164339c4436,2024-01-28T23:56:23.755202+00:00,U_0145d3dfbd0e,M_6b42fd7e,D_a5d274e88740108c,69.124.79.173,upi,2486.53,INR,13.021810,77.603127,success,2023-01-09T00:00:00+00:00,1,purchase,false,none
daf1a515-0213-f6be-fcdb-2e785288670b,2024-01-29T00:23:15.394159+00:00,U_637e3f94110c,M_f2b50570,D_ab3041841dcb2fbf,48.101.234.144,debit_card,644.48,INR,17.478064,78.449927,failed,2024-01-03T05:38:06.690131+00:00,1,purchase,false,none
fc648402-8814-892e-7eb2-f1e9d2031bbc,2024-01-29T00:24:17.464478+00:00,U_7ac532884053,M_e35bf96b,D_cc192b501e56a4fb,32.19.106.7,upi,539.37,INR,13.053201,77.665133,success,2023-06-03T00:00:00+00:00,1,purchase,false,none
fbad6e66-badb-ff17-db6f-10d1c4a52bbe,2024-01-29T00:44:07.566922+00:00,U_4b046117b2f9,M_8ce7e0f2,D_21aa50dd58389bc7,72.241.59.106,wallet,870.87,INR,26.925501,75.831797,success,2023-11-16T00:00:00+00:00,1,purchase,false,none
303e764c-37da-ad05-4110-30369382773c,2024-01-29T02:01:21.439287+00:00,U_58218c7556c8,M_64a8da03,D_25ac72544279dcd6,215.66.233.187,wallet,578.56,INR,28.705878,77.174807,failed,2023-12-01T00:00:00+00:00,1,purchase,false,none
27711557-1c64-e73f-f3d5-c44d6c06fa3b,2024-01-29T02:07:23.810355+00:00,U_cadaf90ff365,M_f429eb12,D_29bd44d4b7bb24ab,14.191.29.113,upi,2668.25,INR,22.510776,88.309529,success,2023-06-03T00:00:00+00:00,1,purchase,false,none
43102972-4af5-baab-8bd9-6562937e4a66,2024-01-29T03:13:57.294249+00:00,U_3035fa614374,M_b2d77a42,D_f1bef5889c0851d4,193.172.81.51,credit_card,393.94,INR,17.289161,78.481850,success,2023-04-09T00:00:00+00:00,1,transfer,false,none
f1e72b59-f2bd-863f-7959-d71fe157a735,2024-01-29T04:07:25.422508+00:00,U_dea6d2a865eb,M_b3d5c359,D_5b876aa9aab15294,187.203.82.118,upi,960.49,INR,22.559755,88.292847,success,2024-01-18T21:03:22.757995+00:00,1,purchase,false,none
54dad105-495f-beae-78f0-39def8a8c21d,2024-01-29T04:08:22.650684+00:00,U_8dc109146c62,M_e958acdd,D_53d0582312798646,78.141.206.31,wallet,8284.91,INR,17.418517,78.429796,success,2023-12-18T00:00:00+00:00,1,purchase,false,none
5a023875-99e0-5c45-bbbd-6cb73628e891,2024-01-29T04:28:36.409046+00:00,U_00f24a96eb82,M_4f3b4759,D_fd68a5d7d37a430a,143.58.72.75,wallet,1033.79,INR,26.890759,75.718974,success,2023-02-11T00:00:00+00:00,1,purchase,false,none
3f522657-46dc-feba-f603-2ba356bf80ea,2024-01-29T04:38:20.998285+00:00,U_790003b9937d,M_11444628,D_90b5d26a83012292,39.85.198.175,wallet,652.57,INR,17.332911,78.553803,success,2023-08-02T00:00:00+00:00,1,purchase,false,none
c9144b12-bf28-8350-561b-c402509d59c4,2024-01-29T04:42:51.965199+00:00,U_fc9e1dcbcb7e,M_83a73323,D_b6adf48b2314d0c8,122.233.76.156,wallet,1842.38,INR,12.942564,77.564919,success,2024-01-15T12:53:36.025756+00:00,1,transfer,false,none
ea1910fb-8626-4725-faa5-05f1ebe79f89,2024-01-29T04:52:09.204963+00:00,U_4e0387ada246,M_385e1055,D_9ede807c24f753a3,155.111.230.181,credit_card,768.57,INR,13.034031,80.281674,success,2023-03-07T00:00:00+00:00,1,transfer,false,none
0f83eaa3-2fb6-ed23-3e5d-37950311cfea,2024-01-29T06:16:52.001676+00:00,U_c89f884f2568,M_97a8754d,D_7400ca487cb3b641,50.144.127.203,upi,377.89,INR,17.359000,78.466481,success,2023-01-07T00:00:00+00:00,1,purchase,false,none
2cdd00e9-f1d4-447a-ab21-eae9b7a02ebb,2024-01-29T07:52:12.483332+00:00,U_54899c37cfa9,M_89020a97,D_0b0b81de3e612d66,152.82.68.162,wallet,1269.55,INR,26.861035,75.806968,success,2023-03-13T00:00:00+00:00,1,purchase,false,none
d354988e-1343-0877-39e1-460126eb088f,2024-01-29T07:59:14.527167+00:00,U_bdd640fb0667,M_32cf6862,D_17fc695a07a0ca6e,130.13.101.184,netbanking,2241.2,USD,28.721456,77.121052,success,2023-03-27T00:00:00+00:00,1,topup,false,none
169e5383-74e3-8933-b19f-49815dbe5c17,2024-01-29T08:10:25.253879+00:00,U_d01548989187,M_f429eb12,D_6a8f7654155287c7,59.14.108.150,wallet,897.27,INR,28.769748,77.067369,failed,2024-03-31T14:52:35.998862+00:00,1,purchase,false,none
5f8e4e27-b4c2-713c-08ea-92dc5436120a,2024-01-29T08:17:22.780300+00:00,U_931b9fae642e,M_07b6fbf7,D_62699a4400d8c046,77.83.8.174,credit_card,1542.6,INR,26.910269,75.776460,success,2023-12-03T00:00:00+00:00,1,purchase,false,none
7be37151-18af-da08-076b-b877bce008f0,2024-01-29T08:24:49.690708+00:00,U_9280c5aa8dd4,M_54cf479f,D_7a89cbebb807d78a,197.209.37.33,netbanking,871.41,INR,13.019085,77.518606,success,2024-03-07T19:16:37.628790+00:00,1,purchase,false,none
37c07aaa-8a41-e572-e966-525a4a69becd,2024-01-29T09:17:32.161476+00:00,U_cf1a260b9027,M_1fd6943e,D_998b6dd0acf7d36b,47.113.42.83,netbanking,2295.41,INR,12.998568,77.492633,success,2023-10-21T00:00:00+00:00,1,topup,false,none
6782acf7-3adb-5e34-5490-c6d7afce8394,2024-01-29T09:50:00.112598+00:00,U_de70bd3000a2,M_c47c31f6,D_8c1c8b0556771f36,145.248.175.229,upi,1029.07,INR,26.933464,75.867685,failed,2023-12-07T00:00:00+00:00,1,topup,false,none
0a6662a7-8984-6198-5b8b-12eb16af02bf,2024-01-29T11:07:22.219518+00:00,U_6759a88bd52d,M_d460f4be,D_f44467eff1160667,34.127.228.19,debit_card,1597.49,INR,23.283592,77.328614,success,2023-05-04T00:00:00+00:00,1,purchase,false,none
632c7de1-b134-cf35-f493-76d95b7fad10,2024-01-29T11:14:26.186717+00:00,U_889b2b65d723,M_b2d77a42,D_368f79b89b89d676,122.188.251.98,credit_card,1291.54,INR,17.334927,78.436544,success,2023-03-23T00:00:00+00:00,1,purchase,false,none
c4b2f307-1398-245f-2777-c32840243eef,2024-01-29T11:45:42.005205+00:00,U_e9fdd358cb33,M_29009faa,D_07179ef331216863,215.212.123.2,credit_card,960.33,INR,23.173187,77.435712,success,2024-02-13T02:44:00.324110+00:00,1,purchase,false,none
ebae1701-7dd6-3b51-6692-6a49a724f9a8,2024-01-29T12:02:17.676962+00:00,U_81f7f3fb19e4,M_edd79dd8,D_a7ac590c42f90f92,178.84.224.12,wallet,821.75,INR,17.368538,78.504519,success,2023-01-19T00:00:00+00:00,1,purchase,false,none
0c0647c9-c02e-57a8-bf9a-d280ee8f35f5,2024-01-29T12:06:31.400872+00:00,U_e08c82ea461f,M_5bd6ac09,D_e353a243594de8d7,129.47.213.86,upi,2433.04,INR,27.021626,75.891104,success,2023-03-10T00:00:00+00:00,1,purchase,false,none
4d79189d-92ee-1450-fa6f-ea4c5e5dbba6,2024-01-29T12:25:18.413952+00:00,U_06b4ed272f4b,M_23aa2c56,D_5bf88d1d06ad7920,200.244.68.129,debit_card,226.27,INR,13.056173,80.303022,failed,2023-05-05T00:00:00+00:00,1,purchase,false,none
7d31aa11-b5df-0c1e-8c3c-e43434c8fba5,2024-01-29T12:46:18.383824+00:00,U_0bbb259911ce,M_f8289fda,D_5d65a441d58842de,91.107.136.180,upi,3828.3,SGD,28.807337,77.203071,success,2024-03-08T09:29:46.757672+00:00,1,transfer,false,none
091dc857-1afc-164f-1ffe-0ae3e2021264,2024-01-29T12:52:57.927700+00:00,U_a12ac11c2167,M_da8bb7f5,D_57c8294c9e7776ae,122.103.78.12,upi,938.18,INR,22.561333,88.377110,failed,2023-05-31T00:00:00+00:00,2,purchase,false,none
35388124-debf-d856-6cb9-4f3f9df76fa5,2024-01-29T13:00:10.952204+00:00,U_6e6d605a670d,M_efb03458,D_c5757f5b4b3ddff1,163.17.195.205,upi,3455.92,INR,28.796085,77.062277,success,2023-11-19T00:00:00+00:00,2,purchase,false,none
a4d655d4-f59a-a7b5-7447-d77c6e18527c,2024-01-29T13:22:06.684700+00:00,U_bdcbfffccdfb,M_b84593aa,D_8b31f4d8e073c1d0,203.3.60.134,netbanking,631.32,INR,28.680376,77.087172,failed,2023-01-30T00:00:00+00:00,1,purchase,false,none
