transaction_id,timestamp,user_id,merchant_id,device_fingerprint,ip_address,payment_method,transaction_amount,currency,latitude,longitude,transaction_status,account_creation_timestamp,payment_attempt_number,transaction_type,is_first_transaction,has_historical_amount,has_previous_location,historical_transaction_count,historical_avg_amount,amount_ratio_to_history,transaction_velocity_5m,transaction_velocity_1h,time_since_previous_transaction,unique_devices_seen_before,unique_ips_seen_before,device_user_count,ip_user_count,failed_attempt_velocity,geographic_distance_from_previous,geographic_velocity,account_age_seconds,is_fraud
4a23bf50-a3e8-09ec-783d-60df4072f176,2024-01-20T08:44:57.587700+00:00,U_8b6b7f7a58a8,M_1262e807,D_64745dce9e80e9b9,64.59.203.13,upi,4183.33,INR,28.716945,77.113044,success,2023-05-03T00:00:00+00:00,1,topup,true,false,false,0,,,0,0,,0,0,0,0,0,,,22668297.5877,false
e9be7b91-2744-abc6-3ff0-a9137f472d06,2024-01-20T08:58:32.256429+00:00,U_6ad14f029dd0,M_c4a69c4a,D_985a570fdcf07d7d,44.85.220.197,netbanking,753.28,INR,26.983666,75.858674,success,2024-03-18T03:25:03.449386+00:00,1,purchase,false,true,true,1,2404.93,0.3132232538992819,0,0,733289.119244,1,1,1,1,0,6.116379218733207,0.030027672045837072,-4991191.192957,false
8a536fb5-20e5-a4cd-8843-4cb50b54acd0,2024-01-20T09:40:09.385165+00:00,U_b386f7a4c991,M_28e87898,D_df0f06cbcb9bc326,7.98.204.85,upi,1891.06,INR,26.870716,75.839032,success,2023-11-26T00:00:00+00:00,4,purchase,true,false,false,0,,,0,0,,0,0,0,1,0,,,4786809.385165,false
a7b34439-5ea4-0024-d2e1-bf8cfdcaea10,2024-01-20T11:38:26.468455+00:00,U_c5bde81dcb7a,M_d460f4be,D_7580e05067f1698c,96.153.71.93,credit_card,1306.7,INR,19.132971,72.979177,success,2023-11-06T00:00:00+00:00,1,purchase,false,true,true,1,1796.13,0.7275085879084476,0,0,1271330.275207,1,1,2,0,0,7.057657560827741,0.019985024910102896,6521906.468455,false
b8235d5e-e88f-fe9b-7cb1-52c219c6efa4,2024-01-20T12:02:07.868814+00:00,U_0f79a8a75f8a,M_76628ff6,D_8787ea2104482a22,65.162.119.25,debit_card,3838.44,INR,13.01839,80.30996,success,2023-01-20T00:00:00+00:00,1,purchase,false,true,true,2,1746.83,2.1973746729790538,0,0,1083550.423307,1,1,1,1,0,1619.5760369814593,5.380897471608774,31579327.868814,false
f1d486dc-a536-deec-0a23-a8b9dffa3da8,2024-01-20T12:34:38.651201+00:00,U_a12ac11c2167,M_6d4016c6,D_57c8294c9e7776ae,122.103.78.12,upi,1268.1,INR,22.573053,88.35892,success,2023-05-31T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,20262878.651201,false
70f934be-3d0e-9eb7-1d12-fccf76d197da,2024-01-20T12:54:03.204808+00:00,U_0c07cdc393bc,M_47469b2f,D_a0c4e0f916e4e6e7,192.6.163.50,netbanking,381.63,INR,23.310279,77.445516,success,2023-06-12T00:00:00+00:00,1,purchase,false,true,true,1,1452.79,0.2626876561650342,0,0,682199.34934,1,1,1,1,0,4.561456988071071,0.024071036087827905,19227243.204808,false
a28e2a56-d94f-74f0-92b0-6df1d926f60f,2024-01-20T13:03:29.908115+00:00,U_5cc7127a2b14,M_25b83368,D_2c30663928b5cba6,90.4.54.137,netbanking,1809.56,INR,17.4203,78.468996,success,2023-01-26T00:00:00+00:00,1,purchase,false,true,true,1,1187.17,1.5242635848277837,0,0,849076.39176,1,1,1,1,0,5.289982246179262,0.02242900199682893,31064609.908115,false
a37592e8-a055-4df4-d0eb-9157c41d623b,2024-01-20T13:27:10.957962+00:00,U_96ce7d179a7d,M_cbf19cef,D_68f06068e087e259,135.87.74.58,credit_card,1879.5,INR,13.005251,80.216125,success,2023-07-16T00:00:00+00:00,1,topup,true,false,false,0,,,0,0,,0,0,0,0,0,,,16291630.957962,false
c0a4313c-58c0-4824-a5d1-67f9f5095bf4,2024-01-20T14:39:43.755435+00:00,U_d21a537574cd,M_d6abe61f,D_2c88d2576831429e,96.239.177.197,netbanking,367.15,INR,17.382978,78.467624,success,2023-01-21T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,31502383.755435,false
b320bcd7-3fbe-e570-e253-83b053ab073f,2024-01-20T15:24:41.415363+00:00,U_67a559366d74,M_2e7bd3eb,D_e0b62f900adbc4ff,133.202.20.143,debit_card,1564.82,INR,23.313334,77.412208,success,2023-07-29T00:00:00+00:00,1,topup,false,true,true,1,323.43,4.838203011470797,0,0,999421.663256,1,1,0,0,0,4.110227860286305,0.0148053827939094,15175481.415363,false
d5afb1f2-1286-0afd-35f4-282486bbca40,2024-01-20T16:01:58.748595+00:00,U_631a9c3c0d59,M_c6dfc9c7,D_fb8762719d9b72b9,68.217.96.197,upi,1170.26,INR,23.256125,77.439156,success,2023-09-06T00:00:00+00:00,1,purchase,false,true,true,1,930.52,1.2576408889653097,0,0,1611686.310366,1,1,1,3,0,9.729840929656936,0.021733402537129288,11808118.748595,false
897be931-3756-4580-4e90-aab18cd121e8,2024-01-20T16:05:06.946268+00:00,U_74f93d17e912,M_961af017,D_a65bb1f265c17795,85.194.162.161,credit_card,2533.52,INR,12.94796,77.617859,success,2023-04-26T00:00:00+00:00,4,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,23299506.946268,false
fe65b87b-8af7-8c5d-df8f-cdfbd5e6fd3d,2024-01-20T16:56:48.075629+00:00,U_8503e3b71700,M_efb03458,D_78bec228c455da79,181.44.233.46,netbanking,1801.93,INR,12.955488,77.609282,success,2023-07-05T00:00:00+00:00,1,purchase,false,true,true,2,1780.9850000000001,1.0117603461006128,0,0,142766.096261,1,1,1,1,0,3.982912556805899,0.10043340526933031,17254608.075629,false
50730fcc-b35e-4126-02d5-8f08e1ea950e,2024-01-20T17:49:31.760535+00:00,U_a151ed022f09,M_0e04c7fc,D_3fe604f428670d3b,197.66.210.203,upi,1489.14,INR,19.052187,72.911573,success,2024-02-16T22:55:07.637769+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,-2351135.877234,false
d4d7d845-0646-b70a-366b-186f78002531,2024-01-20T18:12:53.341649+00:00,U_7ad7c891a8d7,M_4ddd793c,D_bb468c13f28a030b,205.66.108.221,netbanking,2044.19,INR,19.020965,72.828308,success,2023-11-25T00:00:00+00:00,1,transfer,true,false,false,0,,,0,0,,0,0,0,1,0,,,4903973.341649,false
e897cab8-f969-8825-dbb0-2951a07faacf,2024-01-20T19:10:24.413639+00:00,U_2fcb0dce06de,M_1aa4fb78,D_5e5ffeaa0eb54078,44.167.210.101,debit_card,1321.51,INR,23.186244,77.413056,success,2023-11-05T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,6635424.413639,false
99bc1a56-3cb5-ed09-2bf2-4e8333998952,2024-01-20T19:12:13.764859+00:00,U_065f5046f9a6,M_2b15a22c,D_f9cf2bd2a1420851,144.86.106.222,debit_card,1733.77,USD,17.40097,78.382308,success,2024-03-02T17:09:00.696857+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,-3621406.931998,false
3fe2970a-4556-20f8-f33a-b2c9f9d1475d,2024-01-20T19:37:58.452184+00:00,U_13eb22c9bece,M_c6dfc9c7,D_35adde8843e4f668,99.224.214.249,netbanking,3750.54,INR,23.226828,77.481895,success,2023-06-03T00:00:00+00:00,1,purchase,false,true,true,1,2092.85,1.7920730104880904,0,0,1462760.35765,1,1,1,0,0,1136.5182635370102,2.797085474278499,20029078.452184,false
f3321271-a991-2054-c918-ecc20f88d70f,2024-01-20T19:49:28.165199+00:00,U_04d40f6a6223,M_51c62a30,D_766b6138c5ee154f,10.183.33.114,upi,4413.86,INR,23.262514,77.44358,success,2023-05-10T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,1,0,,,22103368.165199,false
648e78fa-1330-8a96-0376-fa8b3ac1f765,2024-01-20T20:57:58.310706+00:00,U_51ccaa402316,M_1aa4fb78,D_8d938a78634aa1a4,139.36.74.171,credit_card,1677.43,INR,22.489572,88.366213,success,2023-04-14T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,24353878.310706,false
33e6fc58-5858-3f95-67cb-4a86ade68538,2024-01-20T23:40:31.447399+00:00,U_3bfb48d5e09f,M_5bd6ac09,D_e2f7e7ea4cf2fdf8,146.71.66.170,wallet,1881.75,INR,28.685906,77.103432,success,2023-12-04T00:00:00+00:00,1,purchase,false,true,true,2,1230.78,1.5289084970506508,0,0,172366.372225,1,2,0,1,0,4.924626856336281,0.10285449797405,4146031.447399,false
dc80da86-e4e9-95a2-7403-60dc05b85866,2024-01-20T23:48:14.472405+00:00,U_ab1aa0c57699,M_9e524f17,D_0af15cc22e0cf801,20.171.132.160,upi,1403.36,INR,17.303506,78.473012,success,2023-02-04T00:00:00+00:00,2,transfer,false,true,true,1,1110.04,1.264242729991712,0,0,175223.009936,1,1,1,1,0,19.326515960334287,0.3970680419347653,30325694.472405,false
ecd0b2e6-07a3-3bd0-cb0d-acb06a4aef53,2024-01-21T00:19:22.688401+00:00,U_7dd7e170e0d0,M_32cf6862,D_9290a83a2bef4363,158.117.31.106,netbanking,1357.28,INR,12.920735,77.544982,success,2023-09-04T00:00:00+00:00,1,purchase,false,true,true,1,2462.49,0.5511819337337411,0,0,590373.066594,1,1,1,2,0,2.13638292338374,0.013027319434730506,12010762.688401,false
f894331b-9257-9965-17ba-6b22930e6d05,2024-01-21T01:26:08.604635+00:00,U_14c8b3b4a911,M_255025dd,D_3b4206c5085b15fb,73.232.36.176,wallet,1530.01,INR,28.667645,77.080992,success,2023-08-18T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,13483568.604635,false
2e215e44-8400-223f-38f0-2f673ff71633,2024-01-21T01:28:55.692636+00:00,U_ffbd04fdefc1,M_c6dfc9c7,D_17c602cf40032b13,160.118.156.33,debit_card,307.93,INR,12.994124,77.600975,success,2023-02-11T00:00:00+00:00,1,purchase,false,true,true,1,2192.89,0.1404220001915281,0,0,428206.29522,1,1,1,0,0,10.327261161524254,0.08682296499724801,29726935.692636,false
b21dc1d5-b58d-d0fa-9f7b-d91263aed036,2024-01-21T01:36:24.021269+00:00,U_966b1964fcd6,M_25b83368,D_fe2110d04bbe4aff,222.25.254.214,debit_card,789.63,INR,13.116653,80.217422,success,2024-01-30T18:20:26.167352+00:00,1,purchase,false,true,true,2,2390.935,0.33025991923661663,0,0,779916.505473,2,2,1,1,0,7.100588922811378,0.032775457299263296,-837842.146083,false
9f24c89b-ddae-6a33-f561-54184a548d12,2024-01-21T01:49:21.430520+00:00,U_e8273dee9d7e,M_89020a97,D_fbe532188cd39b4e,104.3.236.207,credit_card,523.65,INR,17.277696,78.502945,success,2023-04-10T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,1,0,0,,,24716961.43052,false
22ad390a-fa24-4016-e266-fee7f8e2c53b,2024-01-21T02:26:08.152078+00:00,U_9a0664b93eeb,M_e11899a3,D_88c62a79849ebfa5,128.8.123.184,debit_card,51575.78,INR,13.005316,77.587213,success,2023-11-08T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,6402368.152078,false
213e3815-24a7-7d0e-f90e-9ecfe371d7b5,2024-01-21T02:33:36.036487+00:00,U_5646a1b64a42,M_154a3f8b,D_225f52ab542504b8,141.106.253.103,netbanking,2184.63,INR,17.314258,78.560158,success,2023-09-01T00:00:00+00:00,1,purchase,false,true,true,2,655.585,3.3323367679248306,0,0,542731.752252,2,2,0,1,0,1282.814131686121,8.509048632050103,12278016.036487,false
3065b3a2-4afc-6fef-8a27-9be10e4683dd,2024-01-21T03:25:02.476127+00:00,U_a65d958e936d,M_c25d0c74,D_f8cb57ff586b3c22,74.237.74.223,wallet,1788.07,INR,13.083248,80.318472,success,2023-07-12T00:00:00+00:00,1,purchase,false,true,true,1,2175.12,0.8220557946228254,0,0,1276627.770571,1,1,0,1,0,4.603516725292971,0.012981591496824645,16687502.476127,false
b6ccee68-5fbe-3fa5-07c1-c7e4eb20c82a,2024-01-21T03:45:22.735897+00:00,U_af4abf3149df,M_5bd6ac09,D_b31083a0521565ee,2.250.41.249,wallet,1236.41,INR,22.539099,88.367078,success,2023-07-14T00:00:00+00:00,1,transfer,true,false,false,0,,,0,0,,0,0,1,0,0,,,16515922.735897,false
eb1f41e8-cff2-901e-1793-1297689c66b4,2024-01-21T04:32:07.245227+00:00,U_0d65b0dd7ebb,M_f2d70179,D_4f41be6923b8e0d6,22.55.127.169,wallet,1089.57,INR,22.522528,88.376848,success,2023-02-07T00:00:00+00:00,1,transfer,false,true,true,1,2374.16,0.4589286316002291,0,0,1409147.749801,1,1,1,2,0,1651.5256928331276,4.219211573122039,30083527.245227,false
47f60018-6f0d-58c7-1edd-6442f6d0d552,2024-01-21T04:32:12.195350+00:00,U_4556b8a2db74,M_1b62b2bb,D_2d555314143e7fb7,95.11.4.147,credit_card,1758.51,INR,12.960532,77.641961,success,2023-02-18T00:00:00+00:00,1,purchase,false,true,true,2,1876.635,0.937054888137544,0,0,191569.500319,1,1,1,1,0,1148.4337387121545,21.58152238471808,29133132.19535,false
33af9823-521f-09f3-3e25-33e3f468ddba,2024-01-21T04:45:33.217877+00:00,U_94f319ac1938,M_93cafcc8,D_13b8fad41ed7cc8a,67.89.208.130,credit_card,618.6,INR,26.957868,75.808537,success,2023-01-04T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,1,1,0,,,33021933.217877,false
e98d7961-3614-9665-60f0-332f5fd42aa5,2024-01-21T05:34:05.809639+00:00,U_dd763717995b,M_be3ccfac,D_c51b2775dd7b99a6,186.141.128.164,upi,1473.78,INR,27.005327,75.860591,success,2023-05-31T00:00:00+00:00,1,purchase,false,true,true,2,1963.85,0.7504544644448405,0,0,683599.92109,1,1,1,1,0,6.59801070781002,0.034746695860119726,20324045.809639,false
619524da-8d4b-9caf-ba35-f14a3b83c004,2024-01-21T06:11:46.846545+00:00,U_7b62e628b34d,M_385e1055,D_de773d4f9ad10cac,209.103.3.39,debit_card,2132.03,INR,17.396491,78.465344,success,2023-07-10T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,16870306.846545,false
9e6a19b8-6f73-f619-4df0-1adb7e28fecf,2024-01-21T06:20:20.724310+00:00,U_c8040fb7ad97,M_89ce380d,D_2747b93c9ae77eab,95.190.227.196,debit_card,2132.34,INR,22.59288,88.314385,success,2023-10-22T00:00:00+00:00,1,purchase,false,true,true,2,798.8299999999999,2.669328893506754,0,0,385885.567506,1,1,1,1,0,5.3289729573797535,0.04971500429662693,7885220.72431,false
04663ecd-1afb-69be-e436-f13c6a4bc3e5,2024-01-21T08:26:59.947010+00:00,U_53dc4faed3a7,M_3d1dcaab,D_3977fd2f92051da0,6.117.45.250,debit_card,921.85,INR,23.246117,77.402066,success,2023-08-19T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,13422419.94701,false
390bc451-f2da-5eeb-2e35-1b8147039aaf,2024-01-21T08:29:21.623019+00:00,U_e9fdd358cb33,M_76628ff6,D_07179ef331216863,215.212.123.2,credit_card,2091.23,INR,23.206726,77.364002,success,2024-02-13T02:44:00.324110+00:00,1,purchase,false,true,true,3,3956.3033333333333,0.5285818158533513,0,0,231574.653537,2,1,2,1,0,8.852238756089118,0.13761462679605857,-1966478.701091,false
1e1bc99c-5251-8df0-0125-4fcfb910d9cc,2024-01-21T09:08:29.210225+00:00,U_98197749f041,M_1641acc1,D_e65fa9fac38c2eaf,54.3.100.252,netbanking,3124.66,INR,28.730233,77.022869,success,2023-11-23T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,1,0,,,5130509.210225,false
5d30f472-652d-e8d0-37e7-2c1d7dd03af3,2024-01-21T09:36:14.330331+00:00,U_cd2c614b14c6,M_f4fda0c0,D_f805d5265e5ae447,216.201.235.245,wallet,892.7,INR,23.244281,77.424007,success,2023-10-14T00:00:00+00:00,4,refund,false,true,true,1,1351.15,0.6606964437701217,0,0,722038.892572,1,1,1,1,0,0.41771235310668625,0.0020826640872868476,8588174.330331,false
0d59857b-badf-e8b6-9b76-a0b9c677ed41,2024-01-21T09:43:17.329373+00:00,U_81fa9da6098b,M_7feb2b41,D_13d07419a9299388,85.175.10.116,credit_card,847.03,INR,13.079113,80.277103,pending,2023-07-10T00:00:00+00:00,4,purchase,false,true,true,1,944.2,0.8970874814657911,0,0,558363.211559,1,1,0,1,0,9.32343163368733,0.06011204389264778,16882997.329373,false
ab4b85d4-4a4a-52c1-4969-c421760cf9e4,2024-01-21T10:00:43.310976+00:00,U_4c61845efa7e,M_b793c642,D_3040413c4690fb15,170.214.8.62,credit_card,2101.95,INR,23.293119,77.497483,success,2023-11-10T00:00:00+00:00,1,purchase,false,true,true,1,1572.55,1.3366506629359955,0,0,271965.355672,1,1,1,1,0,2.37365955900742,0.03142008433872916,6256843.310976,false
ae9b9636-1c34-6de9-8887-a785cddfa8d7,2024-01-21T10:37:43.576814+00:00,U_95863a76c511,M_c8a541c6,D_f41402b1e4429ebb,70.223.248.8,netbanking,2782.45,INR,23.282008,77.461807,success,2023-01-23T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,31401463.576814,false
9df0503b-4f62-6e9a-7cc6-96bd529c2e5c,2024-01-21T11:10:36.795753+00:00,U_06a76b07efed,M_6a1afce6,D_dda1497a6f1f9af1,187.29.55.142,netbanking,1261.71,INR,17.487931,78.52808,success,2023-01-18T00:00:00+00:00,1,purchase,false,true,true,1,2276.61,0.5542055951612266,0,0,966150.836762,1,1,0,1,0,1.2462922551850533,0.004643842294545801,31835436.795753,false
690ad418-845e-ae06-95c4-1a996b5d4b1a,2024-01-21T11:21:02.904901+00:00,U_f0329337a10d,M_1ceb5092,D_7d531cdcd7906117,23.117.142.1,upi,204.17,INR,13.085209,80.278701,success,2023-07-06T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,17234462.904901,false
35680809-1268-358f-6cd6-53118f1a95c4,2024-01-21T12:32:40.492975+00:00,U_9b4e2c249479,M_6a6b77f8,D_83f4a9a948a639d0,193.120.158.58,credit_card,2819.52,INR,26.940154,75.787974,success,2023-10-17T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,8339560.492975,false
94634072-a8be-db45-3521-8604e5e81df4,2024-01-21T13:10:50.757764+00:00,U_758fc8fa0614,M_25b83368,D_e9366a853a46fbe3,100.230.207.111,wallet,1088.69,INR,28.647681,77.188379,success,2023-06-15T00:00:00+00:00,1,transfer,true,false,false,0,,,0,0,,0,0,0,0,0,,,19055450.757764,false
3974224b-12e2-d1e6-be92-c656fb0ef163,2024-01-21T13:17:47.749684+00:00,U_5316d79fadf0,M_54cf479f,D_f897baf03dcf2273,159.227.78.52,upi,68176.65,INR,13.122256,80.335882,failed,2023-10-31T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,7132667.749684,false
367219de-102b-4557-006d-ad8ad62b653d,2024-01-21T13:31:15.209066+00:00,U_d19c2f8c0b85,M_6e883ea0,D_ff7d485c050fd4d6,217.253.96.45,debit_card,1019.33,INR,28.676321,77.20417,success,2023-09-29T00:00:00+00:00,1,purchase,false,true,true,1,1519.32,0.6709119869415265,0,0,1233329.721608,1,1,1,1,0,9.417607520841116,0.02748931326395443,9898275.209066,false
a3dc2212-06ea-b78c-e6a6-97fceb8f6af2,2024-01-21T13:44:05.616688+00:00,U_8fca7b6a8fc4,M_6b42fd7e,D_f7e8f8e50d2b91ef,80.180.53.148,netbanking,388.28,INR,17.459717,78.522765,success,2023-10-13T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,8689445.616688,false
966eaf3d-abff-8d01-116f-f9df61a849cd,2024-01-21T13:50:55.763397+00:00,U_adb35ea8a43a,M_961af017,D_12a1720bd1d46f58,91.6.31.206,upi,523.13,INR,18.989784,72.958919,success,2023-12-10T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,3678655.763397,false
58aabc34-6ea8-a10d-2ecf-0d7746c95074,2024-01-21T13:57:57.506597+00:00,U_f8b38a8be05f,M_12025337,D_bf1e83664b8e63d4,58.203.187.24,credit_card,2212.05,INR,13.09288,80.250607,success,2023-12-24T00:00:00+00:00,3,purchase,false,true,true,1,2279.39,0.9704570082346594,0,0,568675.997446,1,1,0,1,0,9.989613919707232,0.06323919116062385,2469477.506597,false
07dbda8a-2ea2-db3e-739f-888cca953e46,2024-01-21T14:12:34.799681+00:00,U_d4ea18f51a01,M_c4a69c4a,D_ef8b07d099c8cca7,164.116.225.40,netbanking,2654.41,INR,26.923563,75.735968,success,2023-05-05T00:00:00+00:00,1,refund,true,false,false,0,,,0,0,,0,0,0,0,0,,,22601554.799681,false
7dac4297-5c3d-1397-57a6-49e6bb0c42a2,2024-01-21T14:15:15.414303+00:00,U_02c22093f459,M_1b62b2bb,D_2377d43cba873328,88.87.205.204,netbanking,1554.7,INR,17.458909,78.394143,success,2023-10-03T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,9555315.414303,false
b1d9947a-d835-a834-1f70-ed0ea9129448,2024-01-21T14:16:09.072551+00:00,U_1093a05bf26b,M_92ad8dc7,D_a37dafcae9a6df13,180.192.1.94,wallet,687.34,INR,22.494157,88.404308,success,2023-07-16T00:00:00+00:00,1,refund,false,true,true,1,1634.14,0.42061267700441823,0,0,457088.674319,1,1,0,1,0,8.44886675051529,0.06654271263047729,16380969.072551,false
e60dbf7e-a3c0-694d-ef30-e921af474474,2024-01-21T15:26:00.100588+00:00,U_d6ac0d841604,M_8c59fd47,D_3772d3a31b72ea6c,3.120.219.111,credit_card,852.03,INR,28.689558,77.063176,success,2023-04-07T00:00:00+00:00,1,purchase,false,true,true,1,1229.55,0.6929608393314627,0,0,330641.710939,1,1,1,0,0,2.4521921500423987,0.026699268265585798,25025160.100588,false
afe4ad90-ca7c-3127-1b34-7de68b82bdb6,2024-01-21T16:01:56.759071+00:00,U_ad30c94b4111,M_77e9873b,D_a845fee9904ada37,211.78.161.202,debit_card,590.2,INR,22.544542,88.371755,success,2023-12-18T00:00:00+00:00,1,purchase,false,true,true,1,1190.0,0.4959663865546219,0,0,1734278.024935,1,1,1,1,0,6.869824806668796,0.01426032559279795,2995316.759071,false
d2330558-3c3f-7cd7-4528-9533f63911c3,2024-01-21T16:42:20.970790+00:00,U_43a299e4f981,M_c9ac0911,D_d76a64da4fbdb622,104.20.159.236,upi,729.5,INR,28.703032,77.044916,success,2024-01-10T16:02:48.569168+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,952772.401622,false
2e70fe73-0c3c-1bff-a110-7d33f3bd03ed,2024-01-21T17:44:08.338037+00:00,U_7307039f19b2,M_01af74cc,D_cff5435718f1101e,94.229.54.38,upi,2468.52,INR,28.74923,77.071571,failed,2023-11-06T00:00:00+00:00,1,purchase,false,true,true,1,2310.17,1.0685447391317522,0,0,1624904.108058,1,1,2,1,0,3.632849365665027,0.008048633547997206,6630248.338037,false
cd470e79-441a-0c41-45c8-3354ea766e45,2024-01-21T17:52:13.087042+00:00,U_3e83b91f2544,M_78c18a87,D_24a35cf29549c931,123.107.206.192,debit_card,64324.36,INR,12.949456,77.530946,success,2023-03-27T00:00:00+00:00,1,transfer,true,false,false,0,,,0,0,,0,0,0,2,0,,,25984333.087042,false
27919b12-0c48-e5aa-0207-41c5a91c9fae,2024-01-21T18:11:00.739243+00:00,U_7a0e25398a3e,M_018de1b4,D_82e847aef545dfb3,82.200.115.220,credit_card,914.74,INR,28.669805,77.163636,success,2023-12-06T00:00:00+00:00,3,purchase,false,true,true,2,1333.54,0.685948677954917,0,0,1233576.743468,1,1,1,1,0,2.240789132887799,0.006539391181871236,4039860.739243,false
32e6af58-1687-9c67-3941-7658761c22d4,2024-01-21T18:37:24.265617+00:00,U_f23ed1fc9b9f,M_89020a97,D_51f37a1fd03a9ed2,13.252.255.12,netbanking,770.92,INR,28.720438,77.152303,success,2024-02-13T19:24:29.398472+00:00,1,purchase,false,true,true,1,2359.27,0.3267620916639469,0,0,1158850.681629,1,1,1,2,0,2.757483034865993,0.008566193283472247,-1990025.132855,false
5240758e-91a9-2d1c-24c2-b86a0182d5e4,2024-01-21T19:27:05.729612+00:00,U_7ff3e8188bab,M_a7e84991,D_14d8e0e6bbaa6e4a,194.6.82.134,netbanking,1385.86,INR,17.369105,78.493951,success,2023-10-07T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,9228425.729612,false
0a18d169-b767-9563-a5d7-cbc95770e4ed,2024-01-21T19:31:03.817739+00:00,U_31c78f1c47c5,M_6d4016c6,D_d65d7815c61c79b4,47.165.4.137,debit_card,1733.14,INR,13.032327,77.64906,success,2023-09-28T00:00:00+00:00,1,purchase,false,true,true,1,2377.9,0.7288531897893099,0,0,485052.837136,1,1,1,2,0,7.069575855985464,0.052469486070466635,10006263.817739,false
b11ddc42-4661-5c82-191a-e0a191f6f952,2024-01-21T20:05:51.086024+00:00,U_f5cca86b92e9,M_2831d156,D_fc29c667233089c9,123.77.227.155,upi,721.83,INR,17.398923,78.436989,success,2023-05-28T00:00:00+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,20635551.086024,false
4c297f06-f9d3-5db0-c21f-827f2a9521be,2024-01-21T20:09:05.049327+00:00,U_7dd7e170e0d0,M_5953d9c0,D_9290a83a2bef4363,158.117.31.106,netbanking,1089.5,INR,12.911134,77.509593,success,2023-09-04T00:00:00+00:00,1,purchase,false,true,true,2,1909.8849999999998,0.5704531948258665,0,0,71382.360926,1,1,1,2,0,3.9813209319541527,0.2007884744789164,12082145.049327,false
fbf4d1dc-57a3-b340-9c51-78476f55c9f7,2024-01-21T20:45:19.306540+00:00,U_fb418306d22d,M_b793c642,D_e1990278e12587f7,6.254.232.88,debit_card,2326.58,INR,12.996104,77.552931,success,2024-02-27T02:21:36.948758+00:00,1,purchase,true,false,false,0,,,0,0,,0,0,0,0,0,,,-3130577.642218,false
8bf0f8f9-53f1-4f3f-c3a3-ef3584ed46a1,2024-01-21T20:54:10.316614+00:00,U_b4b511b93a57,M_72a6fb0e,D_a3212daa865394a3,210.207.241.180,wallet,1990.94,INR,23.303452,77.376761,pending,2023-10-31T00:00:00+00:00,1,transfer,false,true,true,1,942.07,2.1133673718513486,0,0,1028145.105442,1,1,1,0,0,600.3290879578848,2.1020230560931292,7160050.316614,false
f9102e2c-608c-5061-ce32-1985b1c8c10b,2024-01-21T21:55:41.057318+00:00,U_f23ed1fc9b9f,M_353ee9c4,D_51f37a1fd03a9ed2,13.252.255.12,netbanking,3161.91,INR,28.685719,77.146745,success,2024-02-13T19:24:29.398472+00:00,1,purchase,false,true,true,2,1565.095,2.0202671403333343,0,0,11896.791701,1,1,1,2,0,3.8984486564105167,1.1796806665025648,-1978128.341154,false
2e46859b-3ce7-d56d-e24f-41d98026dad7,2024-01-21T23:00:26.887257+00:00,U_cd2c614b14c6,M_20bb37ad,D_f805d5265e5ae447,193.20.196.60,upi,1828.86,INR,23.266185,77.36411,success,2023-10-14T00:00:00+00:00,1,purchase,false,true,true,2,1121.9250000000002,1.6301089645029745,0,0,48252.556926,1,1,1,0,0,6.586045159424533,0.49136800377831896,8636426.887257,false
